4115,5.739168357s
4116,5.740414948s
4117,5.742748788s
4118,5.747403268s
4119,5.749860363s
4120,5.75372932s
4121,5.754932206s
4122,5.756042507s
4123,5.757358148s
4124,5.762894814s
4125,5.765696463s
4126,5.770065831s
4127,5.772411462s
4128,5.782570272s
4129,5.787358072s
4130,5.788618408s
4131,5.790746761s
4132,5.798316748s
4133,5.800369011s
4134,5.804365131s
4135,5.806122355s
4136,5.812726293s
4137,5.816020153s
4138,5.822308823s
4139,5.826466939s
4140,5.831301514s
4141,5.83635469s
4142,5.83771642s
4143,5.838934485s
4144,5.844987073s
4145,5.847513806s
4146,5.848712777s
4147,5.851766292s
4148,5.853061019s
4149,5.855683548s
4150,5.859867234s
4151,5.864449886s
4152,5.875490896s
4153,5.879335181s
4154,5.885644707s
4155,5.893736794s
4156,5.894773626s
4157,5.896496303s
4158,5.898144109s
4159,5.898582677s
4160,5.905784403s
4161,5.906738415s
4162,5.908790659s
4163,5.912738787s
4164,5.915574834s
4165,5.919358779s
4166,5.920765285s
4167,5.926842035s
4168,5.927857737s
4169,5.932874741s
4170,5.935579363s
4171,5.937976876s
4172,5.940708703s
4173,5.942536459s
4174,5.948426497s
4175,5.950130095s
4176,5.952184293s
4177,5.955545343s
4178,5.956424296s
4179,5.957283219s
4180,5.958998955s
4181,5.971705084s
4182,5.972682712s
4183,5.974547495s
4184,5.981925389s
4185,5.984105809s
4186,5.989199037s
4187,5.991073118s
4188,6.025595037s
4189,6.026350842s
4190,6.035960256s
4191,6.036061253s
4192,6.036033453s
4193,6.035140206s
4194,6.034907754s
4195,6.034462371s
4196,6.033818971s
4197,6.032014468s
4198,6.031711557s
4199,6.03149798s
4200,6.027633285s
4201,6.027361826s
4202,6.027114447s
4203,6.026067969s
4204,6.025819383s
4205,6.025673573s
4206,6.02555043s
4207,6.024751315s
4208,6.024623038s
4209,6.024482829s
4210,6.024129529s
4211,6.024043251s
4212,6.024043709s
4213,6.03664153s
4214,6.048562275s
4215,6.048708467s
4216,6.048858306s
4217,6.051439592s
4218,6.05418905s
4219,6.054359837s
4220,6.067195244s
4221,6.067662576s
4222,6.067723703s
4223,6.067656973s
4224,6.062079972s
4225,6.06131442s
4226,6.060529877s
4227,6.059488098s
4228,6.059254152s
4229,6.059136995s
4230,6.059071356s
4231,6.059014864s
4232,6.059072502s
4233,6.059049356s
4234,6.059002342s
4235,6.058875049s
4236,6.058764388s
4237,6.058672512s
4238,6.058604399s
4239,6.05838141s
4240,6.062885468s
4241,6.062969038s
4242,6.062961285s
4243,6.062924303s
4244,6.062880776s
4245,6.06373951s
4246,6.063899235s
4247,6.064018659s
4248,6.063927946s
4250,6.243985951s
4249,6.24694159s
4251,6.246271881s
4252,6.247811561s
4253,6.248564882s
4254,6.250159274s
4255,6.249823536s
4256,6.256122832s
4257,6.256645516s
4258,6.259652923s
4259,6.260448389s
4260,6.264918022s
4261,6.269011992s
4262,6.278076635s
4263,6.2802903s
4264,6.291947591s
4265,6.294696713s
4266,6.298839373s
4267,6.30097149s
4268,6.308712084s
4269,6.310940394s
4270,6.316145152s
4271,6.323297818s
4272,6.326272812s
4273,6.331806148s
4274,6.338819281s
4275,6.341145328s
4276,6.295262569s
4277,6.298374871s
4278,6.304847606s
4279,6.308294s
4280,6.312381686s
4281,6.316574797s
4282,6.321880951s
4283,6.322979119s
4284,6.325559089s
4285,6.32924496s
4286,6.332494469s
4287,6.334957153s
4288,6.341222852s
4289,6.342584015s
4290,6.34716392s
4291,6.354080747s
4292,6.356249586s
4293,6.361806694s
4294,6.365105897s
4295,6.370831093s
4296,6.341741232s
4297,6.344655594s
4298,6.348091573s
4299,6.355170644s
4300,6.366537265s
4301,6.374836952s
4302,6.377067556s
4303,6.383706536s
4304,6.386059934s
4305,6.389817183s
4306,6.392252155s
4307,6.396994042s
4308,6.401389418s
4309,6.412101012s
4310,6.41484286s
4311,6.418285279s
4312,6.425919492s
4313,6.42727135s
4315,6.563496105s
4314,6.564358574s
4316,6.563023292s
4317,6.562487168s
4318,6.560691825s
4319,6.508468071s
4320,6.507866243s
4321,6.507336424s
4322,6.506821257s
4323,6.506759729s
4324,6.506721847s
4325,6.506684103s
4326,6.506642622s
4327,6.506609261s
4328,6.505254236s
4329,6.505548021s
4330,6.506103927s
4331,6.506363061s
4332,6.507090094s
4333,6.507210992s
4334,6.5072223s
4335,6.507289895s
4336,6.507831294s
4337,6.507934701s
4338,6.508007959s
4339,6.508055147s
4340,6.508171213s
4341,6.508304059s
4342,6.508403848s
4343,6.508453057s
4344,6.503301169s
4345,6.503851001s
4346,6.503921878s
4347,6.503920457s
4348,6.503914106s
4349,6.503994352s
4350,6.503998171s
4351,6.50402272s
4352,6.504008393s
4353,6.504086067s
4354,6.504155772s
4355,6.504203656s
4356,6.504243417s
4357,6.504272617s
4358,6.504364342s
4359,6.504429163s
4360,6.164663314s
4361,6.166443713s
4362,6.169681457s
4363,6.170135372s
4364,6.170401709s
4365,6.170592747s
4366,6.170749432s
4367,6.170940124s
4368,6.171096531s
4369,6.171233681s
4370,6.171438357s
4371,6.172286096s
4372,6.172928438s
4373,6.173163686s
4374,6.173366595s
4375,6.173567961s
4376,6.173732705s
4377,6.173885041s
4378,6.174037424s
4379,6.174181282s
4380,6.174326623s
4381,6.175156017s
4382,6.175426351s
4383,6.175596505s
4384,6.176002976s
4385,6.176196738s
4386,6.176326465s
4387,6.176452686s
4388,6.176522345s
4389,6.1766746s
4390,6.176799355s
4391,6.176930236s
4392,6.177055285s
4393,6.177611855s
4394,6.177910122s
4395,6.178001366s
4396,6.17810515s
4397,6.178213589s
4398,6.178539154s
4399,6.178676108s
4400,6.17878951s
4401,6.178891467s
4402,6.178999688s
4403,6.179109264s
4404,6.179641749s
4405,6.179911965s
4406,6.180272565s
4407,6.18046842s
4408,6.180585929s
4409,6.180766178s
4410,6.181174312s
4411,6.181465856s
4412,6.182456048s
4413,6.182903151s
4414,6.183225613s
4415,6.183534641s
4416,6.183767691s
4417,6.184050087s
4418,6.186052854s
4419,6.186381916s
4420,6.186511626s
4421,6.186697648s
4422,6.186848953s
4423,6.186991716s
4424,6.187131628s
4425,6.187276281s
4426,6.187423586s
4427,6.187552738s
4428,6.187802681s
4429,6.188062446s
4430,6.188798857s
4431,6.189088421s
4432,6.189294696s
4433,6.189698076s
4434,6.180009988s
4435,6.182983076s
4436,6.18239177s
4437,6.182550361s
4438,6.182717333s
4439,6.183081881s
4440,6.18338216s
4441,6.183645158s
4442,6.184611222s
4443,6.184846464s
4444,6.184996837s
4445,6.185142338s
4446,6.185294504s
4447,6.185523987s
4448,6.185870231s
4449,6.167588259s
4450,6.1687238s
4451,6.169022734s
4452,6.16933488s
4453,6.169554903s
4454,6.169976896s
4455,6.169950381s
4456,6.170104312s
4457,6.170264082s
4458,6.170615743s
4459,6.17088764s
4460,6.171155691s
4461,6.171612609s
4462,6.172333641s
4463,6.172757195s
4464,6.173488812s
4465,6.178072131s
4466,6.17908152s
4467,6.179464772s
4468,6.179897053s
4469,6.180112983s
4470,6.180461441s
4471,6.181672981s
4472,6.182786641s
4473,6.18551247s
4474,6.185874155s
4475,6.18607381s
4476,6.186214577s
4477,6.186385409s
4478,6.186554952s
4479,6.186708602s
4480,6.186563364s
4481,6.186709004s
4482,6.186962745s
4483,6.187216575s
4484,6.187478955s
4485,6.187807883s
4486,6.188184286s
4487,6.188563931s
4488,6.189422788s
4489,6.189956061s
4490,6.192607402s
4491,6.192984931s
4492,6.193288021s
4493,6.193646937s
4494,6.194518617s
4495,6.156884758s
4496,6.157695665s
4497,6.158589034s
4498,6.15941287s
4499,6.160332329s
4500,6.161908818s
4501,6.162286269s
4502,6.162561275s
4503,6.162819315s
4504,6.163047619s
4505,6.163351302s
4506,6.163777009s
4507,6.164175194s
4508,6.164626143s
4509,6.165693139s
4510,6.168350833s
4511,6.169820369s
4512,6.170079473s
4513,6.170697684s
4514,6.171305465s
4515,6.171843168s
4516,6.172879622s
4517,6.17394533s
4518,6.174355046s
4519,6.175150647s
4520,6.176917101s
4521,6.177755243s
4522,6.17815523s
4523,6.17847623s
4524,6.179536528s
4525,6.180085993s
4526,6.183390095s
4527,6.184835855s
4528,6.185274928s
4529,6.186233188s
4530,6.186953619s
4531,6.188075276s
4532,6.188578029s
4533,6.188982176s
4534,6.191589773s
4535,6.192104372s
4536,6.192428282s
4537,6.192786057s
4538,6.1931976s
4539,6.193710525s
4540,6.194663045s
4541,6.195208514s
4542,6.200049227s
4543,6.19860147s
4544,6.199224372s
4545,6.199873767s
4546,6.200246656s
4547,6.200577685s
4548,6.200925595s
4549,6.20131533s
4550,6.20202515s
4551,6.202523416s
4552,6.202986476s
4553,6.206146846s
4554,6.206591609s
4555,6.206948474s
4556,6.207308878s
4557,6.207720298s
4558,6.208098116s
4559,6.208511993s
4560,6.210700397s
4561,6.212398457s
4562,6.214219635s
4563,6.214707177s
4564,6.215389524s
4565,6.210108119s
4566,6.21039951s
4567,6.210805097s
4568,6.211191585s
4569,6.21161757s
4570,6.212049243s
4571,6.211733478s
4572,6.213213505s
4573,6.214378688s
4574,6.214870217s
4575,6.215342141s
4576,6.215763262s
4577,6.21618887s
4578,6.216660968s
4579,6.21717786s
4580,6.217849832s
4581,6.220259793s
4582,6.222775644s
4583,6.223673331s
4584,6.225199441s
4585,6.225866463s
4586,6.226327165s
4587,6.230561996s
4588,6.231116984s
4589,6.231520156s
4590,6.231896202s
4591,6.232326847s
4592,6.232754991s
4593,6.236389511s
4594,6.238814202s
4595,6.239279063s
4596,6.239666534s
4597,6.240087602s
4598,6.240784501s
4599,6.246903135s
4600,6.247431458s
4601,6.248029147s
4602,6.24899419s
4603,6.251940283s
4604,6.254589874s
4605,6.255350336s
4606,6.255950711s
4607,6.256426332s
4608,6.256999189s
4609,6.257586329s
4610,6.257827163s
4611,6.259673325s
4612,6.26468322s
4614,6.351206218s
4613,6.351620804s
4615,6.351438582s
4616,6.351526817s
4617,6.351641499s
4618,6.351753916s
4619,6.351860623s
4620,6.351942578s
4621,6.352050657s
4622,6.352037605s
4623,6.352111272s
4625,6.439712555s
4624,6.440325684s
4626,6.440893378s
4627,6.441251705s
4628,6.44215934s
4629,6.442131776s
4630,6.442065513s
4631,6.441992173s
4632,6.441919474s
4633,6.446893644s
4634,6.447113703s
4635,6.448582111s
4636,6.448507583s
4637,6.439746866s
4638,6.439662274s
4639,6.439603186s
4640,6.439531114s
4641,6.439442219s
4642,6.439370242s
4643,6.439222045s
4644,6.439089573s
4645,6.43941641s
4646,6.43941975s
4647,6.439354503s
4648,6.43929633s
4649,6.439236928s
4650,6.43912558s
4651,6.439014202s
4652,6.438897602s
4653,6.438834495s
4654,6.438736983s
4655,6.438542256s
4656,6.438388343s
4657,6.438306604s
4658,6.438207102s
4659,6.438127688s
4660,6.438028711s
4661,6.437955425s
4662,6.437886233s
4663,6.437821539s
4664,6.437803053s
4665,6.437742964s
4666,6.437675024s
4667,6.437608956s
4668,6.437529609s
4669,6.437516555s
4670,6.438107046s
4671,6.440021408s
4672,6.439953736s
4673,6.439870904s
4674,6.439776207s
4675,6.439671581s
4676,6.439559302s
4677,6.440034767s
4678,6.442771078s
4679,6.442773223s
4680,6.442698739s
4681,6.442630711s
4682,6.43186565s
4683,6.431766366s
4684,6.431706756s
4685,6.431643124s
4686,6.431587332s
4687,6.431545241s
4688,6.431497103s
4689,6.431432025s
4690,6.431396228s
4691,6.431346555s
4692,6.431239775s
4693,6.431190676s
4694,6.431141894s
4695,6.431096088s
4696,6.431655382s
4697,6.43168352s
4698,6.431683885s
4699,6.431674829s
4700,6.431658177s
4701,6.42378349s
4702,6.423759665s
4703,6.423732072s
4704,6.423708079s
4705,6.423684504s
4706,6.423648029s
4707,6.423562133s
4708,6.423367578s
4709,6.42329914s
4710,6.423805791s
4711,6.424963249s
4712,6.425623159s
4713,6.420533635s
4714,6.420420495s
4715,6.420343977s
4716,6.420028249s
4717,6.419917669s
4718,6.419846231s
4719,6.419774529s
4720,6.419716837s
4721,6.419654425s
4722,6.419600223s
4723,6.419537198s
4724,6.419440121s
4725,6.419364921s
4726,6.419303117s
4727,6.42165911s
4728,6.422811751s
4729,6.423177756s
4730,6.423212572s
4731,6.423176747s
4732,6.4231462s
4733,6.423135612s
4734,6.423038687s
4735,6.422980175s
4736,6.426838624s
4737,6.427569304s
4738,6.428575441s
4739,6.300940281s
4740,6.302123665s
4741,6.302971677s
4742,6.303498115s
4743,6.305738593s
4744,6.308525775s
4745,6.308674949s
4746,6.308742248s
4747,6.308891142s
4748,6.3101376s
4749,6.314856388s
4750,6.315316818s
4751,6.315663614s
4752,6.315981098s
4753,6.31626068s
4754,6.316539485s
4755,6.316870478s
4756,6.317136804s
4757,6.317631342s
4758,6.318000931s
4759,6.318452147s
4760,6.318857833s
4761,6.319435288s
4762,6.324738416s
4763,6.325209823s
4764,6.325450189s
4765,6.325744746s
4766,6.32588343s
4767,6.326435503s
4768,6.3268453s
4769,6.327289718s
4770,6.3277705s
4771,6.328345992s
4772,6.331032914s
4773,6.331652578s
4774,6.332412797s
4775,6.334837437s
4776,6.335447373s
4777,6.337195748s
4778,6.337377758s
4779,6.337676699s
4780,6.338130264s
4781,6.338586195s
4782,6.339139613s
4783,6.339362198s
4784,6.339508012s
4785,6.339975946s
4786,6.342142398s
4787,6.345841691s
4788,6.34610447s
4789,6.34624717s
4790,6.346372406s
4791,6.347101212s
4792,6.347898512s
4793,6.348630877s
4794,6.349133348s
4795,6.349630697s
4796,6.350464841s
4797,6.350871267s
4798,4.898437687s
4799,4.89863139s
4800,4.899054757s
4801,4.899224719s
4802,4.899347847s
4803,4.899431525s
4804,4.899510525s
4805,4.899589552s
4806,4.899666906s
4807,4.899791388s
4808,4.899906187s
4809,4.899997562s
4810,4.900109242s
4811,4.900229535s
4812,4.900736164s
4813,4.901005074s
4814,4.902576264s
4815,4.904024231s
4816,4.908895433s
4817,4.909317263s
4818,4.909697601s
4819,4.9100704s
4820,4.911638977s
4821,4.911878454s
4822,4.912069486s
4823,4.914782383s
4824,4.915087009s
4825,4.915307434s
4826,4.915481984s
4827,4.915117728s
4828,4.91524948s
4829,4.915358627s
4830,4.915432414s
4831,4.915812743s
4832,4.916637828s
4833,4.917304568s
4834,4.922088413s
4835,4.922528409s
4836,4.928871674s
4837,4.929158629s
4838,4.929374793s
4839,4.929559762s
4840,4.92977767s
4841,4.930056299s
4842,4.931062861s
4843,4.931563362s
4844,4.936859021s
4845,4.938178096s
4846,4.938510489s
4847,4.941409642s
4848,4.941661557s
4849,4.941835945s
4850,4.942054155s
4851,4.94268324s
4852,4.942878243s
4853,4.943066903s
4854,4.943293171s
4855,4.943518113s
4856,4.94380741s
4857,4.944067644s
4858,4.944273879s
4859,4.955067063s
4860,4.955616249s
4861,4.955905592s
4862,4.95980152s
4863,4.960063129s
4864,4.960207191s
4865,4.960333088s
4866,4.960438076s
4867,4.96053444s
4868,4.960593541s
4869,4.960696518s
4870,4.960819809s
4871,4.965680782s
4872,4.966025076s
4873,4.966282701s
4874,4.970334296s
4875,4.97163815s
4876,4.972809138s
4877,4.974926739s
4878,4.975266478s
4879,4.975531564s
4880,4.977967503s
4881,4.978993742s
4882,4.980240396s
4883,4.985434837s
4884,4.987828819s
4885,5.019037141s
4886,5.019531872s
4887,5.019931057s
4888,5.020147223s
4889,5.020277856s
4890,5.020409838s
4891,5.020530551s
4892,5.020548285s
4893,5.022204131s
4894,5.022506115s
4895,5.022787962s
4896,5.023052427s
4897,5.02361015s
4898,5.026203763s
4899,5.026501599s
4900,5.026756109s
4901,5.027016707s
4902,5.027305301s
4903,5.027592216s
4904,5.027892454s
4905,5.028384932s
4906,5.029532551s
4908,5.107972185s
4907,5.111919902s
4909,5.111680438s
4910,5.111635609s
4911,5.111592882s
4912,5.111582525s
4913,5.111632324s
4914,5.11162461s
4915,5.111548035s
4916,5.113709226s
4917,5.113658745s
4918,5.113576063s
4919,5.113495159s
4921,5.121639211s
4920,5.121914267s
4922,5.121638778s
4923,5.121536559s
4924,5.121438126s
4925,5.121333169s
4926,5.121355558s
4927,5.121270932s
4928,5.121150423s
4929,5.121073476s
4930,5.120985007s
4931,5.120883169s
4932,5.120777796s
4933,5.120667271s
4934,5.120557602s
4935,5.120449584s
4936,5.12239519s
4937,5.12255004s
4938,5.122485689s
4939,5.122433795s
4940,5.12235295s
4941,5.122253404s
4942,5.12215461s
4943,5.122055716s
4944,5.121963989s
4945,5.121961252s
4946,5.121941114s
4947,5.121919753s
4948,5.121899387s
4949,5.121877765s
4950,5.12186135s
4952,5.171588662s
4951,5.174350974s
4953,5.17513298s
4954,5.175568572s
4955,5.175557589s
4956,5.176167149s
4957,5.176407249s
4958,5.176941667s
4959,5.177189903s
4960,5.177315189s
4961,5.178072602s
4962,5.182540135s
4963,5.188217851s
4964,5.190451327s
4965,5.191624278s
4966,5.193831879s
4967,5.201282966s
4968,5.205690584s
4969,5.205701229s
4970,5.206114584s
4971,5.206048346s
4972,5.205966084s
4973,5.206254755s
4974,5.206209063s
4975,5.206160971s
4976,5.206115321s
4977,5.206065995s
4978,5.206021097s
4979,5.205977296s
4980,5.207498443s
4981,5.207483301s
4982,5.207443953s
4983,5.207407851s
4984,5.20737296s
4985,5.207333533s
4986,5.207295997s
4987,5.207257202s
4988,5.20721568s
4989,5.207167869s
4990,5.207114173s
4991,5.20701303s
4992,5.206912567s
4993,5.206771099s
4994,5.207323185s
4995,5.207259736s
4996,5.20712094s
4997,5.206973612s
4998,5.207165519s
4999,5.207073744s
5000,5.200566528s
5001,5.200433491s
5002,5.200318265s
5004,6.169773127s
5003,6.171384964s
5005,6.172185683s
5006,6.173855459s
5007,6.174896584s
5008,6.177675556s
5009,6.180811606s
5010,6.18288264s
5011,6.184094573s
5012,6.185103887s
5013,6.186461755s
5014,6.195484355s
5015,6.196676312s
5016,6.197978978s
5017,6.200308425s
5018,6.201334961s
5019,6.207617855s
5020,6.214831596s
5021,6.21593908s
5022,6.217028062s
5023,6.218169413s
5024,6.228276161s
5025,6.232496981s
5026,6.233754773s
5027,6.23515456s
5028,6.244121199s
5029,6.24499535s
5030,6.246008802s
5031,6.246928761s
5032,6.248134644s
5033,6.249842136s
5034,6.256791201s
5035,6.259278115s
5036,6.26049691s
5037,6.262163683s
5038,6.263542805s
5039,6.264452473s
5040,6.265577692s
5041,6.270193831s
5042,6.271472294s
5043,6.273980551s
5044,6.276008226s
5045,6.277094285s
5046,6.279061525s
5047,6.28030693s
5048,6.281651262s
5049,6.282737779s
5050,6.28694553s
5051,6.292585905s
5052,6.296126197s
5053,6.297306967s
5054,6.298153801s
5055,6.30888107s
5056,6.309854521s
5057,6.310736556s
5058,6.31135858s
5059,6.3120102s
5061,6.393512368s
5060,6.395987185s
5062,6.396771191s
5063,6.398113003s
5064,6.398968432s
5065,6.399804076s
5066,6.400868515s
5067,6.40636633s
5068,6.408831631s
5069,6.410517026s
5070,6.411090584s
5071,6.411942165s
5072,6.412882362s
5073,6.419565041s
5074,6.420294562s
5075,6.422136298s
5076,6.423414138s
5077,6.424702226s
5078,6.425507386s
5079,6.426313803s
5081,6.460660645s
5080,6.461846882s
5082,6.461886859s
5083,6.462177419s
5084,6.46240613s
5085,6.46324858s
5086,6.464633331s
5087,6.464816318s
5088,6.46493998s
5089,6.46498274s
5090,6.465029481s
5091,6.465065433s
5092,6.465101352s
5093,6.465137526s
5094,6.46529131s
5095,6.465739639s
5096,6.465866584s
5097,6.465909549s
5098,6.465813175s
5099,6.467054193s
5100,6.467370098s
5101,6.468536567s
5102,6.469017846s
5103,6.470209485s
5104,5.958841055s
5105,5.959477155s
5106,5.959962471s
5107,5.960426153s
5108,5.961102713s
5109,5.961760015s
5110,5.962478762s
5111,5.963009379s
5112,5.962947747s
5113,5.962099347s
5114,5.962345461s
5115,5.962506347s
5116,5.962732873s
5117,5.962979419s
5118,5.963145394s
5119,5.963347872s
5120,5.963603708s
5121,5.963892013s
5122,5.963819433s
5123,5.963478203s
5124,5.963637957s
5125,5.96381233s
5126,5.964010175s
5127,5.963547341s
5128,5.963895742s
5129,5.964073498s
5130,5.964525705s
5131,5.964763384s
5132,5.964955368s
5133,5.96518383s
5134,5.965631826s
5135,5.96581484s
5136,5.966099008s
5137,5.967580322s
5138,5.968777185s
5139,5.969514385s
5140,5.969154951s
5141,5.969090249s
5142,5.968483481s
5143,5.969087329s
5144,5.969933281s
5145,5.969986693s
5146,5.970372628s
5147,5.970643986s
5148,5.970968878s
5149,5.971254158s
5150,5.972704733s
5151,5.972919332s
5152,5.973189869s
5153,5.973359104s
5154,5.973523701s
5155,5.973705862s
5156,5.973898421s
5157,5.974574481s
5158,5.975112023s
5159,5.973550782s
5160,5.973648299s
5161,5.973788852s
5162,5.974515534s
5163,5.974731149s
5164,5.976691447s
5165,5.983743976s
5166,5.986581945s
5167,5.987352669s
5168,5.988423459s
5169,5.996924305s
5170,5.997129008s
5171,5.998147951s
5172,5.999026381s
5173,5.999859048s
5174,6.000099127s
5175,6.000393781s
5176,6.000500619s
5177,6.000554995s
5178,6.00059857s
5179,6.000641672s
5180,6.000684138s
5181,6.000730271s
5182,6.000765836s
5183,6.000754389s
5184,6.000777103s
5185,6.000778028s
5186,6.000803304s
5187,6.000827526s
5188,6.000966166s
5189,6.001403462s
5190,6.001577404s
5191,6.002753167s
5192,6.00269504s
5193,6.002704372s
5194,6.002741879s
5195,6.003112371s
5196,6.003167089s
5197,6.003611966s
5198,6.003941129s
5199,6.037173385s
5200,6.037657073s
5201,6.038006003s
5202,6.045023774s
5203,6.063095831s
5204,6.067205449s
5205,6.067641348s
5206,6.068806161s
5207,6.069536934s
5208,6.070434831s
5209,6.070497091s
5210,6.080924772s
5211,6.089671484s
5212,6.093160934s
5213,6.101411624s
5214,6.102145193s
5215,6.117675436s
5216,6.117739736s
5217,6.117769012s
5218,6.117823891s
5219,6.117885349s
5220,6.117937495s
5221,6.118026016s
5222,6.118079584s
5223,6.118122864s
5224,6.12319173s
5225,6.123256737s
5226,6.123291816s
5227,6.123795s
5228,6.124845711s
5229,6.126421824s
5230,6.126558309s
5231,6.12667118s
5232,6.128299533s
5233,6.128746073s
5234,6.129152216s
5235,6.129795529s
5236,6.129828891s
5237,6.12977905s
5238,6.129722433s
5239,6.129673919s
5240,6.129615284s
5241,6.129500424s
5242,6.129422205s
5243,6.129337152s
5244,6.129220932s
5245,6.129142261s
5246,6.12905826s
5247,6.128800122s
5248,6.128740674s
5249,6.128651711s
5250,6.128588842s
5251,6.1285201s
5252,6.12843768s
5253,6.128424732s
5254,6.128379607s
5255,6.128308799s
5256,6.126933842s
5257,6.126742342s
5258,6.126578683s
5259,6.126299938s
5260,6.126190915s
5261,6.12766457s
5262,6.128302704s
5263,6.129850964s
5264,6.134076585s
5265,6.134477576s
5266,6.134238941s
5267,6.134018316s
5268,6.13388937s
5269,6.133775518s
5270,6.134401332s
5271,6.13631486s
5272,6.139499871s
5273,6.139682096s
5274,6.139944874s
5275,6.139811302s
5276,6.139705592s
5277,6.140693485s
5278,6.141678346s
5279,6.142125646s
5280,6.142469997s
5281,6.142198974s
5282,6.142045906s
5283,6.141938911s
5284,6.141630608s
5285,6.140975746s
5286,6.140638882s
5287,6.146424194s
5288,6.145772159s
5289,6.145211275s
5290,6.145022193s
5291,6.144506389s
5292,6.143898164s
5293,6.143366595s
5294,6.142157999s
5295,6.144012827s
5296,6.141684942s
5297,6.14092831s
5298,6.14058048s
5299,6.139495793s
5300,6.139581074s
5301,6.143936983s
5302,6.143425024s
5303,6.14368885s
5304,6.143244882s
5305,6.142664843s
5306,6.142045866s
5307,6.141455637s
5308,6.14110723s
5309,6.141147068s
5310,6.14146738s
5311,6.14223733s
5312,6.142855661s
5313,6.143414961s
5314,6.143935587s
5315,6.144629391s
5316,6.148542614s
5317,6.152182274s
5318,6.1533717s
5319,6.154538179s
5320,6.155497954s
5321,6.1575019s
5322,6.158680497s
5323,6.159887435s
5324,6.161836209s
5325,6.165516048s
5326,6.168869001s
5327,6.171667853s
5328,6.17397309s
5329,6.173973548s
5330,6.174845253s
5331,6.183999879s
5332,6.18400346s
5333,6.183980836s
5334,6.183952267s
5335,6.183965352s
5336,6.183987918s
5337,6.18403222s
5338,6.184396705s
5339,6.184478623s
5340,6.184459119s
5341,6.184438893s
5342,6.184295047s
5343,6.184074883s
5344,6.183884287s
5345,6.183776936s
5346,6.183707714s
5347,6.183705774s
5348,6.189223936s
5349,6.192678669s
5350,6.193293533s
5351,6.194210036s
5352,6.194936519s
5353,6.195484333s
5354,6.195936454s
5355,6.196303738s
5356,6.19666516s
5357,6.205898624s
5358,6.207774477s
5359,6.209678844s
5360,6.211306298s
5361,6.211962893s
5362,6.212577204s
5363,6.221145019s
5364,6.222089846s
5365,6.222793983s
5366,6.223611689s
5367,6.222390747s
5368,6.225301722s
5369,6.231572479s
5370,6.232555113s
5371,6.233162652s
5372,6.233764746s
5373,6.234257536s
5374,6.23536123s
5375,6.235766806s
5376,6.236293522s
5377,6.237010332s
5378,6.237561118s
5379,6.245039346s
5380,6.245138947s
5381,6.24581252s
5382,6.246013372s
5383,6.246031372s
5384,6.245980811s
5385,6.245916892s
5386,6.245888886s
5387,6.245858285s
5388,6.24651166s
5389,6.255699526s
5390,6.256806463s
5391,6.257525284s
5392,6.25829083s
5393,6.258924613s
5394,6.259527866s
5395,6.260064977s
5396,6.260689364s
5397,6.261276551s
5398,6.265654777s
5399,6.269375316s
5400,6.270217122s
5401,6.271169295s
5402,6.272384225s
5403,6.273967272s
5404,6.274593253s
5405,6.275305919s
5406,6.284215797s
5407,6.285625529s
5408,6.285772507s
5409,6.286001176s
5410,6.286247835s
5411,6.286399222s
5412,6.286478456s
5413,6.286639134s
5414,6.286839377s
5415,6.28705272s
5416,6.287284202s
5417,6.287499051s
5418,6.288223286s
5419,6.292477203s
5420,6.292890358s
5421,6.295283084s
5422,6.296935602s
5423,6.297816442s
5424,6.299114585s
5425,6.300237792s
5426,6.30088925s
5427,6.301621748s
5428,6.311652207s
5429,6.31195299s
5430,6.31425908s
5431,6.314986477s
5432,6.315846609s
5433,6.316632015s
5434,6.317388126s
5435,6.323868844s
5436,6.325387902s
5437,6.325917451s
5438,6.326648145s
5439,6.324510788s
5440,6.323678879s
5441,6.323998319s
5442,6.323799404s
5443,6.324673829s
5444,6.327465611s
5445,6.326533747s
5446,6.326767572s
5447,6.326924626s
5448,6.327950915s
5449,6.326942597s
5450,6.326967147s
5451,6.32721202s
5452,6.332997144s
5453,6.333672781s
5454,6.333813154s
5455,6.333420343s
5456,6.333615007s
5457,6.337586747s
5458,6.337659435s
5459,6.337760006s
5460,6.335949373s
5461,6.33395099s
5462,6.333532871s
5463,6.342006728s
5464,6.336790581s
5465,6.336527025s
5466,6.329774503s
5467,6.32909684s
5468,6.322832553s
5470,6.556090674s
5469,6.561695951s
5471,6.556429246s
5472,6.551338039s
5473,6.550600464s
5474,6.548254457s
5475,6.548010062s
5476,6.547923801s
5477,6.544955836s
5478,6.548341747s
5479,6.548656525s
5480,6.545574149s
5481,6.116389528s
5482,6.118099703s
5483,6.114617762s
5484,6.114278621s
5485,6.12039014s
5486,6.118839766s
5487,6.118189346s
5488,6.116033425s
5489,6.116105739s
5490,6.121801622s
5491,6.123060833s
5492,6.122583125s
5493,6.122606722s
5494,6.119359507s
5495,6.123889508s
5496,6.124747678s
5497,6.12249311s
5498,6.121147328s
5499,6.121063178s
5500,6.120682213s
5501,6.123519647s
5502,6.121912208s
5503,6.121484205s
5504,6.121628154s
5505,6.126069569s
5506,6.12680987s
5507,6.12730501s
5508,6.116911717s
5509,6.116912791s
5510,6.12318229s
5511,6.122189958s
5512,6.121820105s
5513,6.120628446s
5514,6.118167924s
